1,142
2,87
3,44
4,43
5,49
6,56
7,49
8,76
9,79
10,55
11,68
12,70
13,81
14,107
15,104
16,345
17,103
18,101
19,130
20,114
21,108
22,98
23,142
24,111
25,116
26,141
27,112
28,114
29,143
30,123
31,133
32,146
33,152
34,168
35,155
36,163
37,160
38,153
39,161
40,150
41,163
42,1368
43,167
44,165
45,167
46,172
47,184
48,186
49,186
50,143
51,189
52,181
53,188
54,188
55,192
56,231
57,197
58,213
59,178
60,218
61,231
62,247
63,230
64,247
65,222
66,217
67,235
68,256
69,251
70,264
71,230
72,257
73,246
74,250
75,254
76,267
77,252
78,276
79,273
80,232
81,254
82,242
83,267
84,273
85,300
86,284
87,323
88,293
89,281
90,292
91,317
92,273
93,333
94,306
95,297
96,305
97,314
98,333
99,291
100,313
101,345
102,318
103,332
104,322
105,313
106,373
107,338
108,288
109,332
110,328
111,347
112,355
113,367
114,349
115,332
116,385
117,376
118,393
119,383
120,372
121,400
122,379
123,407
124,450
125,406
126,406
127,446
128,475
129,458
130,467
131,417
132,425
133,475
134,469
135,438
136,466
137,442
138,470
139,472
140,506
141,499
142,489
143,523
144,487
145,524
146,503
147,528
148,549
149,604
150,424
151,486
152,500
153,518
154,524
155,544
156,565
157,531
158,580
159,582
160,576
161,639
162,591
163,604
164,653
165,663
166,633
167,614
168,652
169,647
170,672
171,686
172,686
173,650
174,651
175,673
176,738
177,720
178,661
179,694
180,675
181,714
182,743
183,769
184,721
185,755
186,10660
187,773
188,771
189,792
190,746
191,942
192,838
193,771
194,736
195,827
196,803
197,785
198,809
199,860
200,949
201,816
202,826
203,910
204,828
205,841
206,854
207,844
208,914
209,884
210,880
211,876
212,851
213,891
214,866
215,937
216,871
217,910
218,937
219,971
220,1054
221,921
222,925
223,981
224,918
225,927
226,948
227,1003
228,922
229,997
230,983
231,963
232,967
233,1019
234,948
235,959
236,980
237,1032
238,980
239,1031
240,1023
241,1037
242,1038
243,1071
244,1013
245,1081
246,1031
247,1089
248,1075
249,1029
250,1050
251,1114
252,1144
253,1239
254,1184
255,1179
256,1128
257,1150
258,1122
259,1163
260,1190
261,1097
262,1154
263,1131
264,1114
265,1134
266,1522
267,1172
268,1201
269,1239
270,1214
271,1184
272,1181
273,1242
274,1246
275,1136
276,1348
277,1191
278,1195
279,1193
280,1294
281,1244
282,1198
283,1291
284,1249
285,1258
286,1308
287,1247
288,1276
289,1292
290,1218
291,1327
292,1265
293,1274
294,1337
295,1327
296,1541
297,1615
298,1233
299,1367
300,1314
301,1515
302,1379
303,1388
304,1611
305,1394
306,1380
307,1464
308,1401
309,1383
310,1446
311,1402
312,1391
313,1549
314,1469
315,1593
316,1632
317,1407
318,1413
319,1394
320,1479
321,1411
322,1408
323,1455
324,1454
325,1603
326,1492
327,1858
328,1431
329,1687
330,1559
331,1481
332,1668
333,1462
334,1496
335,1384
336,1532
337,1512
338,1562
339,1605
340,1529
341,1496
342,1598
343,1411
344,1524
345,1632
346,1607
347,1571
348,1466
349,1443
350,1794
351,1610
352,1517
353,1551
354,1631
355,1690
356,1649
357,1528
358,1678
359,1706
