1,166
2,68
3,68
4,55
5,77
6,48
7,77
8,57
9,116
10,66
11,78
12,93
13,890
14,65
15,55
16,72
17,63
18,54
19,60
20,56
21,44
22,54
23,52
24,82
25,798
26,74
27,57
28,49
29,61
30,55
31,47
32,61
33,55
34,63
35,61
36,58
37,70
38,59
39,57
40,49
41,93
42,67
43,53
44,53
45,54
46,53
47,75
48,57
49,1435
50,77
51,59
52,53
53,54
54,49
55,49
56,53
57,61
58,49
59,58
60,42
61,56
62,104
63,66
64,82
65,94
66,68
67,62
68,57
69,70
70,53
71,70
72,62
73,57
74,48
75,54
76,51
77,54
78,50
79,68
80,86
81,63
82,83
83,57
84,53
85,57
86,53
87,62
88,53
89,52
90,51
91,76
92,85
93,59
94,61
95,65
96,85
97,2930
98,56
99,58
100,55
101,43
102,70
103,56
104,66
105,68
106,64
107,71
108,53
109,51
110,59
111,57
112,44
113,55
114,51
115,65
116,55
117,65
118,50
119,58
120,51
121,61
122,56
123,52
124,66
125,54
126,53
127,66
128,48
129,57
130,68
131,52
132,50
133,52
134,92
135,49
136,45
137,78
138,55
139,67
140,74
141,55
142,48
143,47
144,43
145,41
146,94
147,52
148,51
149,56
150,82
151,60
152,67
153,62
154,65
155,54
156,79
157,68
158,53
159,62
160,1276
161,59
162,67
163,70
164,60
165,51
166,52
167,57
168,75
169,50
170,55
171,58
172,90
173,60
174,47
175,53
176,59
177,58
178,57
179,55
180,47
181,63
182,63
183,55
184,63
185,95
186,58
187,61
188,73
189,50
190,73
191,57
192,52
193,5354
194,57
195,76
196,57
197,58
198,73
199,62
200,59
201,54
202,63
203,51
204,71
205,50
206,44
207,93
208,56
209,60
210,54
211,46
212,64
213,56
214,69
215,61
216,82
217,68
218,58
219,91
220,91
221,60
222,47
223,54
224,54
225,59
226,52
227,48
228,76
229,73
230,54
231,61
232,73
233,59
234,54
235,51
236,62
237,55
238,57
239,51
240,60
241,71
242,53
243,52
244,63
245,55
246,61
247,53
248,61
249,54
250,56
251,54
252,79
253,50
254,84
255,74
256,53
257,86
258,62
259,66
260,54
261,64
262,52
263,87
264,150
265,56
266,82
267,73
268,51
269,60
270,50
271,45
272,53
273,65
274,56
275,99
276,74
277,85
278,68
279,57
280,69
281,61
282,56
283,68
284,61
285,50
286,65
287,60
288,55
289,83
290,59
291,47
292,63
293,54
294,56
295,90
296,53
297,60
298,74
299,65
300,46
301,56
302,68
303,62
304,67
305,56
306,81
307,52
308,57
309,114
310,68
311,54
312,77
313,81
314,57
315,115
316,53
317,69
318,70
319,57
320,55
321,68
322,65
323,60
324,81
325,62
326,66
327,60
328,64
329,54
330,54
331,62
332,53
333,90
334,65
335,56
336,57
337,46
338,48
339,52
340,67
341,72
342,59
343,58
344,97
345,54
346,50
347,55
348,64
349,65
350,60
351,65
352,53
353,82
354,58
355,61
356,54
357,70
