1,139
2,57
3,57
4,49
5,46
6,80
7,43
8,51
9,42
10,60
11,67
12,73
13,687
14,62
15,40
16,53
17,55
18,43
19,80
20,52
21,71
22,51
23,67
24,64
25,855
26,58
27,53
28,61
29,72
30,71
31,58
32,48
33,95
34,56
35,41
36,87
37,67
38,47
39,45
40,50
41,81
42,66
43,54
44,56
45,60
46,41
47,81
48,50
49,1552
50,57
51,52
52,53
53,63
54,53
55,49
56,52
57,40
58,39
59,67
60,36
61,37
62,71
63,54
64,52
65,48
66,73
67,84
68,66
69,47
70,77
71,47
72,74
73,55
74,51
75,73
76,51
77,44
78,82
79,58
80,69
81,44
82,60
83,49
84,80
85,78
86,59
87,58
88,57
89,45
90,51
91,67
92,54
93,57
94,47
95,61
96,67
97,3049
98,68
99,42
100,46
101,46
102,44
103,56
104,48
105,48
106,38
107,50
108,73
109,91
110,46
111,52
112,41
113,70
114,46
115,93
116,53
117,47
118,46
119,47
120,47
121,51
122,69
123,51
124,49
125,42
126,50
127,45
128,62
129,43
130,52
131,65
132,62
133,39
134,52
135,53
136,45
137,42
138,82
139,68
140,65
141,63
142,82
143,53
144,55
145,47
146,66
147,46
148,55
149,49
150,56
151,46
152,59
153,55
154,60
155,90
156,53
157,52
158,51
159,46
160,65
161,47
162,45
163,43
164,42
165,48
166,53
167,63
168,69
169,53
170,57
171,43
172,90
173,62
174,44
175,52
176,48
177,48
178,52
179,51
180,51
181,39
182,63
183,59
184,48
185,60
186,62
187,43
188,66
189,44
190,44
191,62
192,52
193,5871
194,67
195,55
196,52
197,45
198,43
199,59
200,61
201,45
202,46
203,55
204,42
205,46
206,79
207,49
208,60
209,46
210,52
211,46
212,44
213,44
214,41
215,70
216,51
217,48
218,58
219,42
220,66
221,56
222,40
223,64
224,44
225,43
226,51
227,58
228,42
229,47
230,43
231,53
232,41
233,40
234,57
235,57
236,50
237,46
238,59
239,50
240,59
241,114
242,57
243,54
244,39
245,42
246,46
247,47
248,60
249,44
250,1041
251,49
252,78
253,65
254,49
255,54
256,48
257,45
258,51
259,45
260,47
261,66
262,63
263,44
264,51
265,41
266,41
267,42
268,41
269,64
270,40
271,46
272,45
273,54
274,63
275,53
276,74
277,40
278,52
279,54
280,75
281,48
282,67
283,51
284,53
285,56
286,57
287,57
288,45
289,62
290,51
291,60
292,45
293,60
294,67
295,51
296,60
297,50
298,53
299,65
300,48
301,53
302,68
303,43
304,48
305,46
306,44
307,50
308,57
309,51
310,47
311,39
312,59
313,77
314,58
315,58
316,44
317,41
318,55
319,59
320,49
321,43
322,48
323,57
324,50
325,58
326,46
327,45
328,41
329,52
330,55
331,62
332,61
333,44
334,42
335,73
336,73
337,48
338,51
339,39
340,55
341,42
342,43
343,64
344,43
345,49
346,40
347,57
348,48
349,68
350,81
351,65
352,36
353,63
354,52
355,52
356,62
357,45
358,44
359,64
360,41
361,64
362,40
363,43
364,60
365,38
366,63
367,74
368,42
369,54
370,68
371,67
372,43
373,56
374,49
375,47
376,38
377,52
378,50
379,45
380,64
381,65
382,38
383,52
384,60
385,11590
386,66
387,44
388,59
389,50
390,51
391,53
392,51
393,64
394,44
395,43
396,43
397,52
398,56
399,60
400,56
401,42
402,56
403,36
404,91
405,53
406,48
407,49
408,65
409,48
410,46
411,66
412,48
413,58
414,49
415,35
416,36
417,40
418,44
419,40
420,40
421,58
422,40
423,42
424,54
425,59
426,41
427,49
428,49
429,53
430,54
431,64
432,48
433,43
434,69
435,61
436,55
437,57
438,78
439,46
440,40
441,52
442,85
443,53
444,58
445,56
446,70
447,66
448,54
449,61
450,47
451,67
452,61
453,54
454,48
455,58
456,57
457,41
458,43
459,63
460,44
461,44
462,43
463,56
464,43
465,65
466,71
467,55
468,53
469,41
470,58
471,48
472,54
473,51
474,62
475,53
476,56
477,62
478,177
479,56
480,39
481,53
482,44
483,46
484,60
485,68
486,46
487,52
488,45
489,43
490,62
491,53
492,59
493,44
494,43
495,58
496,55
497,39
498,41
499,50
500,59
501,59
502,54
503,42
504,61
505,50
506,54
507,41
508,48
509,45
510,57
511,66
512,55
513,40
514,54
515,54
516,46
517,49
518,48
519,52
520,48
521,64
522,39
523,65
524,62
525,46
526,62
527,66
528,42
529,56
530,44
531,52
532,65
533,59
534,52
535,68
536,47
537,43
538,43
539,45
540,58
541,37
542,61
543,51
544,65
545,60
546,79
547,66
548,71
549,50
550,77
551,71
552,74
553,75
554,98
555,47
556,65
557,38
558,53
559,71
560,51
561,34
562,90
563,42
564,59
565,52
566,50
567,57
568,45
569,51
570,47
571,44
572,62
573,46
574,53
575,52
576,69
577,52
578,62
579,66
580,56
581,54
582,52
583,70
584,45
585,41
586,64
587,45
588,55
589,46
590,63
591,49
592,54
593,54
594,40
595,53
596,38
597,36
598,65
599,45
600,40
601,53
602,46
603,74
604,51
605,50
606,39
607,68
608,71
609,50
610,58
611,67
612,50
613,42
614,43
615,61
616,42
617,49
618,45
619,78
620,63
621,44
622,68
623,50
624,61
625,45
626,47
627,39
628,57
629,81
630,58
631,50
632,42
633,44
634,61
635,37
636,50
637,48
638,51
639,42
640,58
641,54
642,65
643,58
644,49
645,68
646,43
647,52
648,60
649,53
650,65
651,54
652,40
653,67
654,80
655,45
656,42
657,73
658,43
659,42
660,167
661,71
662,87
663,67
664,38
665,77
666,67
667,46
668,63
669,40
670,65
671,59
672,47
673,64
674,51
675,47
676,41
677,41
